text,label
نورة، ❌ ‼️ أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص. خلال ساعة,spam
"🚀 تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 1,000 ريال. تأكيد الهوية فوراً: https://moi-alert.info/posts/app/category",spam
"🔥 وظيفة شاغرة: مدخل بيانات براتب 12,000 ريال. إرسال السيرة على الواتساب: 0552419000",spam
خالد، 🔥 وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://alrajhi-support.com/posts/categories/explore فوراً,spam
عبدالله، ✨ وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://customs-pay.info/list,spam
💯 تنبيه أمني: حسابك في أمازون معرض للاختراق. التحقق الآن: https://sa-update.net/posts,spam
أهلاً بك، إشعار من البنك الأهلي: تحويل وارد من خالد بمبلغ 1000 ريال,ham
"مطلوب 20 شخص للعمل في خدمة العملاء. راتب أساسي 6,000 + حوافز. التقديم: https://alrajhi-support.live/wp-content/app",spam
لطيفة، 💰 ‼️ إشعار من الراجحي: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/neque اليوم فقط,spam
أخت نورة، موعد تسليم المشروع النهائي: 2025-06-02,ham
⏰ مبروك! فزت بـ بلاي ستيشن 5 من علي بابا. تأكيد الجائزة خلال ساعتين: https://sa-update.com/search/tags/posts فوراً,spam
"❗ فرصة لسيدات المدينة: عمل عن بعد براتب 6,500 ريال. تواصل عبر: 0528921797 قبل منتصف الليل",spam
شكراً لشرائك من إكسترا! رقم طلبك: 52277012. سيتم التوصيل خلال 48 ساعة,ham
مرحباً، لطيفة، اتصلت عليك لكنك مشغول. اتصل بي عندما تتاح لك فرصة,ham
أهلاً بك، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 15905 ريال,ham
💯 🔥 عاجل: إخطار من النيابة العامة برقم 14260487. التفاصيل: https://ksa-verify.com/app/posts اليوم فقط,spam
السلام عليكم، المرور: تم سداد مخالفة المرور رقم 20918963 بنجاح,ham
🚨 مبروك! فزت بـ آيفون 15 برو من نمشي. تأكيد الجائزة خلال ساعتين: https://stc-offer.live/wp-content/search فوراً,spam
❗ تنبيه عاجل من ساب: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://stc-offer.sa/tag/explore/list اليوم فقط,spam
⭐ وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://stc-offer.org/main/tag,spam
"تم إيداع مبلغ 2,500 ريال في حسابك بتاريخ 2025-05-23",ham
السلام عليكم، أم فهد، تم تسليم شحنتك بنجاح. تقييم الخدمة: https://na.salla.sa/order/56990956,ham
‼️ تنبيه عاجل من العربي الوطني: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://sa-update.sa/tags/categories فوراً,spam
الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 500 ريال. الرصيد المتبقي 2580 ريال,ham
أهلاً وسهلاً، نود دعوتك لحفل زفاف خالد يوم 2025-06-17 في الرياض,ham
‼️ إشعار من العربي الوطني: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/tempora خلال ساعة,spam
سعود، ✅ 🚨 إشعإر من الراجحي: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/ut قبل 24 شاعة,spam
❌ ⏰ عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0593023213 اليوم فقط,spam
نورة، ❗ تنبيه أمني: حسابك في إكسترا معرض للاختراق. التحقق الآن: https://customs-pay.sa/tag/app اليوم فقط,spam
أهلاً بك، أبو أحمد، تذكير: سداد قرضك الشهري بقيمة 1200 ريال مستحق يوم 2025-06-13,ham
"❗ مشروع عمل حر في المدينة: دخل شهري يصل لـ 50,000 ريال. اشتراك عبر: t.me/mwywdlmhydb_1996 فوراً",spam
💰 🚨 إشعار من ساب: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/est قبل 24 ساعة,spam
‼️ تنبيه من الجوازات: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://sa-update.live/main/tag/search اليوم فقط,spam
❗ تنبيه عاجل من العربي الوطني: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://moi-alert.org/category/explore خلال ساعة,spam
🔥 وزارة العمل: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://customs-pay.xyz/main/categories/tag اليوم فقط,spam
أرامكس: شحنتك رقم 764394221292 في طريقها إليك. سائق التوصيل: لطيفة - 6626832092,ham
تحية طيبة، أخو سعود، تأكيد طلبك رقم 488208015. إجمالي المبلغ 199 ريال شامل الضريبة,ham
"⏰ عميلنا العزيز: يوجد محاولة سحب بقيمة 10,000 ريال من حسابك. أوقف العملية الآن: https://stc-offer.net/tags/app/search اليوم فقط",spam
"مرحباً، أخت نورة، تم إيداع مبلغ 2,500 ريال في حسابك بتاريخ 2025-02-06",ham
💯 مشروع عمل حر في الدمام: دخل شهري يصل لـ 500 ريال. اشتراك عبر: t.me/llynnsht_1629,spam
فهد، ❌ 🔥 عروض اليوم الوطني: ماك بوك بسعر 799 ريال فقط! العرض ينتهي اليوم: https://alrajhi-support.org/main فوراً,spam
فهد، ✨ ‼️ تنبيه عاجل من سامبا: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://moi-alert.com/posts/blog/tags خلال ساعة,spam
أرامكس: شحنتك رقم 992404395299 في طريقها إليك. سائق التوصيل: عبدالله - 641.481.7722x77195,ham
الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 2875 ريال,ham
"عبدالله، ⚠️ ⏰ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 100,000 ريال. تأكيد الهوية فوراً: https://stc-offer.net/list/main خلال ساعة",spam
🚨 تأكيد طلب: لديك 3 قطع لم يتم تسليمها. تحديث العنوان: https://moi-alert.info/list/search/search قبل منتصف الليل,spam
عبدالله، ❗ تنبيه من أبشر: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://sa-update.live/wp-content/tags/app قبل 24 ساعة,spam
"وظيفة شاغرة: محلل مالي براتب 8,000 ريال. إرسال السيرة على الواتساب: 052355930",spam
"⭐ ❗ عميلنا العزيز: يوجد محاولة سحب بقيمة 25,000 ريال من حسابك. أوقف العملية الآن: https://customs-pay.net/category/wp-content قبل 24 ساعة",spam
⭐ 🔥 طلبك من إكسترا يحتاج تأكيد عنوان التوصيل خلال ساعة: https://sa-update.sa/explore قبل منتصف الليل,spam
تم شحن طلبك رقم 8349546053. رقم الشحنة: SA615558094668,ham
تذكير: لديك موعد مع د. عبدالله يوم 2025-06-10 الساعة 11 صباحاً,ham
مرحباً، أم فهد، أرامكس: شحنتك رقم 739052155869 في طريقها إليك. سائق التوصيل: عبدالله - 001-817-560-9325x0428,ham
🚨 عروض اليوم الوطني: بلاي ستيشن 5 بسعر 799 ريال فقط! العرض ينتهي اليوم: https://ksa-verify.net/tags فوراً,spam
🔥 أرامكس: شحنتك متوقفة في جمارك جدة. دفع 25 ريال للتخليص: https://ksa-verify.com/app قبل منتصف الليل,spam
أبو أحمد، لا تنسى دفع فاتورة الاتصالات السعودية قبل 2025-06-11 لتجنب الإيقاف,ham
⏰ عميلنا العزيز: يوجد محاولة سحب بقيمة 500 ريال من حسابك. أوقف العملية الآن: https://customs-pay.org/category/wp-content فوراً,spam
⏰ شحنتك رقم 2177326917 معلقة لعدم دفع رسوم جمركية بقيمة 29.50 ريال. الدفع: https://sa-update.info/categories فوراً,spam
"عميلنا العزيز: يوجد محاولة سحب بقيمة 1,000 ريال من حسابك. أوقف العملية الآن: https://customs-pay.sa/wp-content/main/app",spam
أهلاً بك، المرور: تم سداد مخالفة المرور رقم 11604646 بنجاح,ham
خالد، ❌ ⏰ عاجل: إخطار من النيابة العامة برقم 45541337. التفاصيل: https://sa-update.info/tags قبل 24 ساعة,spam
تأكيد طلبك رقم 794151506. إجمالي المبلغ 299 ريال شامل الضريبة,ham
"تم إيداع مبلغ 5,000 ريال في حسابك بتاريخ 2025-01-15",ham
🔥 وزارة الصحة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://sa-update.net/category/tags/main قبل منتصف الليل,spam
فهد، ⭐ 🔥 تنبيه من المرور: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://ksa-verify.org/posts/search فوراً,spam
الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 17661 ريال,ham
⭐ 🔥 أبشر: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://ksa-verify.net/explore/main/category اليوم فقط,spam
أهلاً بك، أم فهد، أهلاً وسهلاً، نود دعوتك لحفل زفاف فهد يوم 2025-06-10 في المدينة,ham
نورة، 🔥 طلبك من أمازون يحتاج تأكيد عنوان التوصيل خلال ساعة: https://ksa-verify.info/tag/explore/list اليوم فقط,spam
"⏰ مشروع عمل حر في الرياض: دخل شهري يصل لـ 100,000 ريال. اشتراك عبر: t.me/xlhkyr_1332 خلال ساعة",spam
"🚀 ⏰ فرصة لسيدات مكة: عمل عن بعد براتب 5,000 ريال. تواصل عبر: 0535564138 خلال ساعة",spam
أهلاً بك، أم فهد، المرور: تم سداد مخالفة المرور رقم 78212202 بنجاح,ham
🔥 🚨 عاجل: إخطار من النيابة العامة برقم 88095943. آلتفاصيل: https://sa-update.info/blog/app قبل 24 ساعة,spam
"❌ فرصة لسيدات مكة: عمل عن بعد براتب 7,200 ريال. تواصل عبر: 0579589104",spam
💯 STC: استرد 300 ريال من فاتورتك الأخيرة. الرابط: https://sa-update.info/category/search/categories,spam
محمد، ❗ أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص. اليوم فقط,spam
وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://alrajhi-support.info/posts/tags,spam
تأكيد طلبك رقم 820897320. إجمالي المبلغ 199 ريال شامل الضريبة,ham
🚀 ⏰ فقدت محفظتي في الدمام وأحتاج 500 ريال لإكمال سفرتي. الله يجزاكم خير: 0557513922 فوراً,spam
"💯 🚨 عميلنا العزيز: يوجد محاولة سحب بقيمة 1,000 ريال من حسابك. أوقف العملية الآن: https://sa-update.com/main/tag/tag فوراً",spam
🎁 ‼️ تنبيه عاجل من ساب: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://stc-offer.net/blog خلال ساعة,spam
تحية طيبة، أخت نورة، إشعار من البنك الأهلي: تحويل وارد من محمد بمبلغ 500 ريال,ham
طلبك من جرير سيصلك اليوم بين الساعة 12-5 مساءً,ham
⏰ تنبيه عاجل من الانماء: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://alrajhi-support.net/app/posts قبل منتصف الليل,spam
السلام عليكم، أخو سعود، تذكير: لديك موعد مع د. نورة يوم 2025-06-17 الساعة 9 صباحاً,ham
🔥 عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0577959873 اليوم فقط,spam
‼️ التأمينات الاجتماعية: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://ksa-verify.sa/wp-content/app/tags اليوم فقط,spam
❗ تنبيه من الجوازات: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://ksa-verify.info/main فوراً,spam
عبدالله، 🎁 ‼️ وزارة الداخلية: مطلوب تحديث بيانات ألإقامة قبل 18-06-2025. الرابط: https://customs-pay.info/app/blog/category قبل منتصف الليل,spam
أبو أحمد، شكراً لشرائك من إكسترا! رقم طلبك: 35540548. سيتم التوصيل خلال 48 ساعة,ham
تذكير: لديك موعد مع د. نورة يوم 2025-06-16 الساعة 12 صباحاً,ham
"عميلنا العزيز: يوجد محاولة سحب بقيمة 50,000 ريال من حسابك. أوقف العملية الآن: https://customs-pay.org/main/tags",spam
🚨 طلبك من جرير يحتاج تأكيد عنوان التوصيل خلال شاعة: https://stc-offer.live/app/explore/search قبل 24 ساعة,spam
مرحباً، تمت الموافقة على إجازتك المطلوبة من 2025-06-13 إلى 2025-06-11,ham
💰 عاجل: إخطار من النيابة العامة برقم 76829083. التفاصيل: https://alrajhi-support.info/blog,spam
فهد، ✅ 🔥 عرض خاص: شحن 100 ريال رصيد مقابل 50 ريال فقط! ارسل 'نعم' للرقم 0552694957 قبل منتصف الليل,spam
STC: استرد 300 ريال من فاتورتك الأخيرة. الرابط: https://sa-update.live/app/app/search,spam
أهلاً بك، المرور: تم سداد مخالفة المرور رقم 55112032 بنجاح,ham
أهلاً وسهلاً، نود دعوتك لحفل زفاف سعود يوم 2025-06-01 في الدمام,ham
أهلاً بك، أم فهد، تم شحن طلبك رقم 8123110830. رقم الشحنة: SA248384637696,ham
طلبك من سوق سيصلك اليوم بين الساعة 11-4 مساءً,ham
تحية طيبة، موعد تسليم المشروع النهائي: 2025-06-11,ham
✅ ‼️ وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://ksa-verify.net/app/tag/categories خلال ساعة,spam
🚨 تنبيه عاجل من البنك الأهلي: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://moi-alert.xyz/categories/posts قبل 24 ساعة,spam
السلام عليكم، شكراً لشرائك من أمازون! رقم طلبك: 59790253. سيتم التوصيل خلال 48 ساعة,ham
أهلاً وسهلاً، نود دعوتك لحفل زفاف فهد يوم 2025-06-09 في الطائف,ham
تحية طيبة، أخو سعود، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 11387 ريال,ham
تحية طيبة، أبو أحمد، تذكير: لديك موعد مع د. عبدالله يوم 2025-06-07 الساعة 8 صباحاً,ham
"❗ تم اكتشاف عملية تحويل مشبوهة من حشابك بمبلغ 100,000 ريال. تأكيد الهوية فوراً: https://ksa-verify.net/categories/blog قبل منتصف الليل",spam
تحية طيبة، أهلاً وسهلاً، نود دعوتك لحفل زفاف عبدالله يوم 2025-06-16 في الطائف,ham
أهلاً بك، شكراً لشرائك من جرير! رقم طلبك: 77943162. سيتم التوصيل خلال 48 ساعة,ham
مرحباً، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 1000 ريال. الرصيد المتبقي 9945 ريال,ham
💯 🚨 عميلنا العزيز: يوجد محاولة سحب بقيمة 500 ريال من حسابك. أوقف العملية الآن: https://stc-offer.live/category قبل 24 ساعة,spam
طلبك من أمازون سيصلك اليوم بين الساعة 11-1 مساءً,ham
تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://ksa-verify.sa/tag/tag/categories,spam
🚀 ‼️ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://stc-offer.sa/wp-content/posts/app خلال ساعة,spam
❌ 🚨 هيئة الزكاة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://customs-pay.info/list اليوم فقط,spam
💰 🚨 عرض حصري لسكان المدينة: خصم 70% على الأجهزة الإلكترونية. التسجيل: https://ksa-verify.live/list/category/list قبل 24 ساعة,spam
تنبيه من المرور: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://sa-update.info/main,spam
تحية طيبة، أم فهد، تهنئة بمناسبة النجاح! نتمنى لك التوفيق في مراحلك القادمة,ham
أخت نورة، إشعار من البنك الأهلي: تحويل وارد من لطيفة بمبلغ 1000 ريال,ham
تحية طيبة، أم فهد، أهلاً وسهلاً، نود دعوتك لحفل زفاف عبدالله يوم 2025-06-14 في مكة,ham
سعود، ❌ ❗ إشعار من العزبي الوطني: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/autem قبل منتصف الليل,spam
مرحباً، تم تسجيل حضورك في محاضرة الفيزياء,ham
تحية طيبة، أخو سعود، عروض إكسترا: خصم 30% على الأثاث حتى نهاية الأسبوع,ham
أخو سعود، أرامكس: شحنتك رقم 807889240345 في طريقها إليك. سائق التوصيل: سعود - (578)936-7940,ham
مرحباً، أهلاً وسهلاً، نود دعوتك لحفل زفاف نورة يوم 2025-06-06 في جدة,ham
السلام عليكم، تذكير: سداد قرضك الشهري بقيمة 1200 ريال مستحق يوم 2025-06-06,ham
السلام عليكم، المرور: تم سداد مخالفة المرور رقم 13805570 بنجاح,ham
"سعود، 🔥 وظيفه شاغرة: مشرف مواقع براتب 12,000 ريال. إرسال السيرة على الواتساب: 0521892199 قبل 24 شاعة",spam
لطيفة، ❗ تنبيه أمني: حسابك في علي بابا معرض للاختراق. التحقق الآن: https://sa-update.info/wp-content/explore/posts قبل 24 ساعه,spam
السلام عليكم، أخو سعود، اجتماع فريق العمل يوم غد الساعة 10 صباحاً في قاعة الاجتماعات الرئيسية,ham
عروض اليوم الوطني: ماك بوك بسعر 799 ريال فقط! العرض ينتهي اليوم: https://alrajhi-support.net/blog,spam
فهد، ✅ كفالة حاج: ساهم بـ 5000 ريال لإرسال حاج. التبرع: 0574573054,spam
تحية طيبة، موعد تسليم المشروع النهائي: 2025-06-04,ham
"أم فهد، تم إيداع مبلغ 1,000 ريال في حسابك بتاريخ 2025-01-09",ham
تحية طيبة، أهلاً وسهلاً، نود دعوتك لحفل زفاف خالد يوم 2025-06-11 في المدينة,ham
❌ وزارة الصحة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://ksa-verify.net/explore,spam
‼️ تنبيه من الجوازات: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://customs-pay.live/category قبل منتصف ألليل,spam
سعود، ❗ بمناسبة شهر رمضان: عمرة مجانية لـ 111 شخص. سارع بالتسجيل: https://sa-update.xyz/wp-content/tags/explore خلال ساعة,spam
خالد، 🔥 تنبيه من التأمينات الاجتماعية: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://ksa-verify.xyz/blog فوراً,spam
عبدالله، ❗ فيروس خطير تم اكتشافه في جهازك! إزالته فوراً عبر: https://alrajhi-support.xyz/list قبل 24 ساعة,spam
"وظيفة شاغرة: مسوق إلكتروني براتب 10,000 ريال. إرسال السيرة على الواتساب: 0562535178",spam
مرحباً، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 10679 ريال,ham
💯 ‼️ تنبيه عاجل من الرياض: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://customs-pay.sa/wp-content/categories قبل منتصف الليل,spam
تحية طيبة، تم تسليم شحنتك بنجاح. تقييم الخدمة: https://na.salla.sa/order/97640736,ham
"تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 25,000 ريال. تأكيد الهوية فوراً: https://ksa-verify.net/categories/category",spam
شحنتك رقم 5006095740 معلقة لعدم دفع رسوم جمركية بقيمة 29.50 ريآل. الدفع: https://sa-update.net/wp-content/wp-content/app,spam
✅ 🔥 عروض اليوم الوطني: آيفون 15 برو بسعر 499 ريال فقط! العرض ينتهي اليوم: https://stc-offer.net/blog فوراً,spam
تأكيد طلبك رقم 939272517. إجمالي المبلغ 299 ريال شامل الضريبة,ham
🔥 🔥 تنبيه من وزارة العمل: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://stc-offer.sa/list/app قبل منتصف الليل,spam
تحية طيبة، تأكيد طلبك رقم 281283017. إجمالي المبلغ 499 ريال شامل الضريبة,ham
‼️ تنبيه من الجوازات: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://moi-alert.com/app خلال ساعة,spam
شكراً لشرائك من أمازون! رقم طلبك: 93124819. سيتم التوصيل خلال 48 ساعة,ham
"أخو سعود، تم إيداع مبلغ 1,000 ريال في حسابك بتاريخ 2025-03-25",ham
تأكيد طلب: لديك 2 قطع لم يتم تسليمهأ. تحديث العنوان: https://alrajhi-support.com/wp-content/list/wp-content,spam
⏰ تنبيه من التأمينات الاجتماعية: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://ksa-verify.org/tag/search قبل منتصف الليل,spam
تحية طيبة، أخت نورة، إشعار من البنك الأهلي: تحويل وارد من نورة بمبلغ 1000 ريال,ham
تحية طيبة، تم شحن طلبك رقم 793078954. رقم الشحنة: SA219079431475,ham
تحية طيبة، تم شحن طلبك رقم 7906279253. رقم الشحنة: SA305096733048,ham
السلام عليكم، أبو أحمد، إشعار من البنك الأهلي: تحويل وارد من نورة بمبلغ 500 ريال,ham
"خالد، ❗ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 50,000 ريال. تأكيد الهوية فوراً: https://stc-offer.net/explore/explore/search اليوم فقط",spam
تحية طيبة، أخو سعود، فهد، اتصلت عليك لكنك مشغول. اتصل بي عندما تتاح لك فرصة,ham
السلام عليكم، عروض جرير: خصم 30% على الملابس حتى نهاية الأسبوع,ham
موعد تسليم المشروع النهائي: 2025-06-07,ham
"خالد، 🚀 مشروع عمل حر في ألرياض: دخل شهري يصل لـ 5,000 ريال. اشتراك عبر: t.me/al-wdmjd_1472",spam
أرامكس: شحنتك رقم 289793939142 في طريقها إليك. سائق التوصيل: عبدالله - 908.822.8767x0822,ham
لطيفة، ⭐ 🔥 تنبيه عاجل من الرياض: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://alrajhi-support.com/app/app/search قبل 24 ساعة,spam
مرحباً، أخت نورة، أهلاً وسهلاً، نود دعوتك لحفل زفاف عبدالله يوم 2025-06-14 في المدينة,ham
🔥 ⏰ عرض حصري لسكان الدمام: خصم 70% على الأثاث. التسجيل: https://sa-update.xyz/category/tag/app خلال ساعة,spam
تم شحن طلبك رقم 3345485510. رقم الشحنة: SA529998053434,ham
"✨ ⏰ مطلوب 41 شخص للعمل في خدمة العملاء. راتب أساسي 7,500 + حوافز. التقديم: https://stc-offer.info/explore/list فوراً",spam
فهد، 🔥 أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص.,spam
أبو أحمد، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ سعود. سيتم الرد خلال 3 أيام عمل,ham
سعود، ⚠️ مبروك! فزت بـ QLED TV من نون. تأكيد الجائزة خلال ساعتين: https://stc-offer.org/wp-content/list,spam
⚠️ STC: استرد 200 ريال من فاتوزتك الأخيرة. الرابط: https://customs-pay.live/wp-content,spam
عاجل: إخطار من النيابة العامة برقم 3682649. التفاصيل: https://stc-offer.info/app/tag,spam
💰 🔥 مبروك! فزت بـ بلاي ستيشن 5 من سوق. تأكيد الجائزة خلال ساعتين: https://customs-pay.com/main/tags قبل 24 ساعة,spam
تحية طيبة، أخت نورة، أهلاً وسهلاً، نود دعوتك لحفل زفاف خالد يوم 2025-06-06 في الدمام,ham
‼️ عاجل: إخطار من النيابة العامة برقم 74328370. التفاصيل: https://moi-alert.xyz/blog/explore/posts فوراً,spam
"❗ عميلنا العزيز: يوجد محاولة سحب بقيمة 5,000 ريال من حسابك. أوقف العملية الآن: https://alrajhi-support.org/explore/wp-content خلال ساعة",spam
🎁 ‼️ عاجل: إخطار من النيابة العامة برقم 45620478. التفاصيل: https://sa-update.org/posts/categories/main فوراً,spam
"عبدالله، ‼️ تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 1,000 ريال. تأكيد الهوية فوراً: https://sa-update.com/explore فوراً",spam
أرامكس: شحنتك رقم 213278423853 في طريقها إليك. سائق التوصيل: نورة - 938.790.1133,ham
🚨 هيئة الزكاة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 سآعة ضروري: https://stc-offer.org/tags/category/wp-content خلال ساعة,spam
🎁 ⏰ وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://ksa-verify.info/tag/tags خلال ساعة,spam
💰 مشروع عمل حر في المدينة: دخل شهري يصل لـ 500 ريال. اشتراك عبر: t.me/zal-wd_992,spam
"✅ فرصة لسيدات جدة: عمل عن بعد براتب 5,000 ريال. تواصل عبر: 0569575583",spam
⏰ شحنتك رقم 3993294345 معلقة لعدم دفع رسوم جمركية بقيمة 29.50 ريال. الدفع: https://alrajhi-support.org/posts/category قبل 24 ساعة,spam
🚨 مبروك! فزت بـ ماك بوك من نمشي. تأكيد الجائزة خلال ساعتين: https://moi-alert.org/posts/blog/search قبل 24 ساعة,spam
الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 300 ريال. الرصيد المتبقي 16120 ريال,ham
‼️ وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://customs-pay.org/main/posts/blog قبل منتصف الليل,spam
تذكير: آخر موعد لتسليم البحث يوم 2025-06-10,ham
أم فهد، إشعار من البنك الأهلي: تحويل وارد من لطيفة بمبلغ 500 ريال,ham
تم اكتشاف عملية تحويل مشبوهة من حسابك بمبلغ 500 ريال. تأكيد الهوية فوراً: https://sa-update.xyz/list/main,spam
🚀 🔥 تنبيه من هيئة الزكاة: لديك غزامة مالية لم تسدد. تجنب المضاعفات: https://sa-update.live/categories/posts قبل منتصف ألليل,spam
⭐ تنبيه من التأمينات الاجتماعية: لديك غرامة مالية لم تسدد. تجنب المضاعفات: https://moi-alert.com/tag,spam
عبدالله، 🚀 🔥 أي شخص حسابه انستقرام مسروق أو محظور، أرجعه له في ١٠ دقايق. شغلي مضمون ومجرب. تواصل خاص. قبل 24 ساعة,spam
أهلاً بك، تهانينا! تمت ترقيتك إلى رئيس فريق,ham
🔥 عرض حصري لسكان الرياض: خصم 70% على الملابس. التسجيل: https://moi-alert.info/category قبل منتصف الليل,spam
نورة، ⏰ إشعار من الراجحي: حسابك بحاجة لتحديث بيانات الهوية. تجنب الإيقاف: https://bit.ly/ratione فوراً,spam
💰 🔥 تنبيه عاجل من سامبا: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://alrajhi-support.net/list/list قبل 24 ساعة,spam
🔥 وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://stc-offer.net/categories/search/main قبل 24 ساعة,spam
أهلاً بك، الراجحي: عملية سحب نقدي من الصراف الآلي بمبلغ 1000 ريال. الرصيد المتبقي 5796 ريال,ham
❗ هيئة الزكاة: يوجد مشكلة في وثيقتك الرسمية. التصحيح خلال 48 ساعة ضروري: https://stc-offer.info/app/category قبل منتصف الليل,spam
مرحباً، تأكيد طلبك رقم 675388908. إجمالي المبلغ 499 ريال شامل الضريبة,ham
‼️ عروض اليوم الوطني: ساعة أبل بسعر 999 ريال فقط! العرض ينتهي اليوم: https://customs-pay.net/tags/search/tags قبل 24 ساعة,spam
السلام عليكم، وزارة العمل: تم استلام طلب إصدار رخصة عمل لـ عبدالله. سيتم الرد خلال 3 أيام عمل,ham
لطيفة، 🔥 تنبيه عاجل من العربي الوطني: تم تعليق بطاقتك بسبب نشاط مشبوه. التحديث المطلوب خلال 24 ساعة: https://customs-pay.info/wp-content/categories/main اليوم فقط,spam
السلام عليكم، أخت نورة، لطيفة، اتصلت عليك لكنك مشغول. اتصل بي عندما تتاح لك فرصة,ham
فهد، وزارة الداخلية: مطلوب تحديث بيانات الإقامة قبل 18-06-2025. الرابط: https://customs-pay.sa/wp-content/categories/main,spam
